category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
Biology,Short Answer,Identify all of the following three ions that have a higher concentration inside the cell than outside the cell: 1) Sodium; 2) Chloride; 3) Potassium.,3 ONLY,Short Answer,The classic form of phenylketonuria is caused by the defective nature of what enzyme?,PHENYLALANINE HYDROXYLASE,SBST
Energy,Short Answer,Scientists at SLAC National Accelerator Lab probed the electron spin properties of nickel oxide ceramics to study their superconductivity. They found it exhibited a similar response to classic cuprate superdoncutorors which possess electron spins aligned in opposite directions in a checkerboard like pattern. What form of magnetism does this pattern produce?,ANTIFERROMAGNETISM,Short Answer,"Scientists at Pacific Northwest National Lab have used mass spectrometry to analyze the lipid content of symbiotic leafcutter ant fungi, a new innovative field of study known as lipidomics. In eukaryotes, by what process are fatty acids in the cell broken down into acetyl-coA?",BETA OXIDATION,SBST
Physics,Short Answer,"The Rayleigh-Jeans law of blackbody radiation produced the ultraviolet catastrophe, which was resolved by what other law?",PLANCK’S LAW,Multiple Choice,A spaceship is travelling at 0.8c with respect to a stationary observer. Which of the following quantities are equal for a person in the spaceship and the observer? W) Length of the spaceship X) Speed of light Y) Width of the earth Z) Time taken by the spaceship,X) SPEED OF LIGHT,SBST
Earth and Space,Multiple Choice,Which of the following minerals does not contain sulfur? W) Gypsum X) Anhydrite Y) Pyrite Z) Fluorite,Z) FLUORITE,Short Answer,Identify all of the following 3 rocks that are aphanitic: 1) Basalt; 2) Rhyolite; 3) Diorite.,1 AND 2,SBST
Math,Short Answer,"In terms of pi, what is the volume of a frustum with a height of 5 and radii of length 3 and 6?",105π,Short Answer,"What are the coordinates of the image of the point (2, 6) when it is rotated 90 degrees clockwise about the point (–4, 2)?","(0, –4)",SBST
Physics,Short Answer,"Snell’s law can be derived by applying what principle, which states that light always takes the path of least time?",FERMAT’S PRINCIPLE,Short Answer,Identify all of the following three types of materials that generally have a positive band gap. 1) Insulators; 2) Semiconductors; 3) Superconductors.,1 AND 2,SBST
Chemistry,Multiple Choice,"Using spectroscopic methods, chemists are able to track the 3D structure of acyl chlorides as they perform nucleophilic substitution. If the bond angle of the substrate is tracked over time, which of the following trends would be observed? W) An increase X) A decrease Y) An increase, then a decrease Z) A decrease, then an increase","Z) A DECREASE, THEN AN INCREASE",Short Answer,Identify all of the following three factors that affect the collision frequency of two gaseous molecules X and Y in a constant-volume container: 1) Collision cross section; 2) Partial pressure of X; 3) Temperature of container.,ALL,SBST
Biology,Multiple Choice,"In a resting human, which of the following is the main stimulus for glucagon secretion? W) Increased amino acid concentration X) Sympathetic stimulation of the pancreatic islets Y) Decreased plasma glucose concentration Z) Increased epinephrine",Y) DECREASED PLASMA GLUCOSE CONCENTRATION,Short Answer,Three species of frogs are found in a jungle in an undiscovered archipelago. Two species of frogs that live in similar niches are observed to be very morphologically different. The third species of frog lives on another island and is very morphically similar to one of the species of frog. This tendency for the allopatric species to be more similar than sympatric species is an example of which phenomena?,CHARACTER DISPLACEMENT,SBST
Energy,Multiple Choice,Scientists at Argonne National Lab have been studying new and effective ways to detect HIV infection before it develops into acquired immunodeficiency syndrome. Which of the following methods would be most effective at detecting HIV-like viruses? W) Sanger sequencing X) Restriction fragment analysis Y) RT-PCR Z) RNAi,Y) RT-PCR,Short Answer,Scientists at SLAC National Accelerator Lab have been studying the properties of high energy electrons and how they can strengthen magnetic fields. The continuous stream of high energy particles in the solar wind originate from which regions of the sun where its magnetic field does not loop back into the photosphere?,CORONAL HOLES,SBST
Earth and Space,Short Answer,Rank the following three objects in terms of increasing strength of their magnetic fields: 1) Ganymede; 2) Venus; 3) Earth,"2, 1, 3",Short Answer,"To one significant figure, how many times more energy does a magnitude 9.8 earthquake on the Richter scale release than a magnitude 6.8?",30000,SBST
Chemistry,Short Answer,"A sample of water is held initially at a temperature of 100 degrees Celsius and a pressure of 0.5 atmospheres. The sample is then pressurized to 2 atmospheres, and subsequently cooled to –30 degrees Celsius. Identify all of the following three phases through which the sample has been in at least once: 1) Solid; 2) Liquid; 3) Gas.",ALL,Multiple Choice,"The molecular orbitals of carbon monoxide are created by superimposing atomic orbitals from carbon and oxygen with each other, using the coefficients a and b as weights for C and O, respectively. Which of the following best approximates the respective values of a and b in a particular bonding orbital? W) 0 and 1 X) 0.3 and 0.9 Y) 0.9 and 0.3 Z) 1 and 0",X) 0.3 and 0.9,SBST
Earth and Space,Short Answer,Identify all of the following three objects that are indicative of star formation. 1) Bok globules 2) Planetary nebulae; 3) Herbig-Haro objects.,1 AND 3,Short Answer,Rank the following three objects in order of increasing brightness when viewed from Earth: 1) Jupiter; 2) Moon; 3) Venus.,"1, 3, 2",SBST
Biology,Short Answer,"Human chorionic gonadotropin serves to maintain secretion of progesterone and estrogens by the corpus luteum to maintain the fetus. Therefore, it serves an analogous function to which pituitary hormone?",LUTEINIZING HORMONE,Short Answer,"In a virally infected cell, viral proteins may be target for destruction by what structure?",PROTEASOME,SBST
Physics,Multiple Choice,Which of the following laws can best be used to calculate the magnetic field due to current flowing through a 4 meter long wire? W) Ampere’s law X) Biot-Savart law Y) Gauss’ law Z) Faraday’s law,X) BIOT-SAVART LAW,Short Answer,"A particle with a mass of 5 kilograms is acted on by a time dependent force given by the function F(t) = 3t2 + 2. Over the interval from t = 0 to t = 3, in meters per second, what is the magnitude of the change in velocity of the particle?",6.6 (ACCEPT: 33/5),SBST
Energy,Multiple Choice,Researchers at Oak Ridge National Lab have been investigating quasiparticle excitations in lattices. Which of the following is NOT a quasiparticle? W) Phonon X) Magnon Y) Plasmon Z) Hyperon,Z) HYPERON,Short Answer,"Researchers at Brookhaven National Lab are working with Fermilab scientists to construct the Deep Underground Neutrino Experiment, or DUNE. Their neutrino research is centered around investigating what phenomenon?",NEUTRINO OSCILLATIONS,SBST
Math,Multiple Choice,"Which of the following functions, when integrated over its entire domain, produces a positive, finite value? W) Tangent of x X) Hyperbolic sine of x Y) 1 over the quantity 9 + x2 Z) The square root of the quantity 1 minus x",Y) 1 OVER THE QUANTITY 9 + x2,Short Answer,"Two circles with centers of O and P of radius 10 and 8, respectively, intersect at two points A and B. If the distance AB is equal to 6, what is the length of OP?",SQUARE ROOT OF 91 + SQUARE ROOT OF 55,SBST
Biology,Short Answer,Identify all of the following three animal phyla that lack hox genes: 1) Porifera; 2) Cnidaria; 3) Echinodermata.,1 ONLY,Short Answer,Identify all of the following three characteristics that are shared between prokaryotic and eukaryotic DNA replication: 1) Multiple origins of replication; 2) Unidirectional DNA polymerase; 3) Okazaki fragments.,1 AND 3,SBST
Earth and Space,Short Answer,What is the only planet in the solar system whose barycenter with the sun lies outside the volume of the sun?,JUPITER,Short Answer,Identify all of the following three features that are found on erosional shores: 1) Spits; 2) Tombolos; 3) Barrier islands.,NONE,SBST
Chemistry,Short Answer,How many different S—O bond lengths exist in one molecule of H2SO4?,2,Short Answer,"In acetylene, each carbon has a total of how many unhybridized p-orbitals involved in bonding?",2,SBST
Math,Short Answer,Identify all of the following three centers that must lie inside a triangle: 1) Orthocenter; 2) Circumcenter; 3) Centroid.,3 ONLY,Multiple Choice,"Which of the following numbers cannot be a remainder when n3 is divided by 13, given that n is a positive integer? W) 1 X) 5 Y) 7 Z) 12",Y) 7,SBST
Physics,Short Answer,"A car is traveling at 10 meters per second to the right and another car is traveling at 20 meters per second to the left. If both cars decelerate at a constant rate of –5 meters per second squared, then what is the minimum initial distance in meters between the cars such that they do not collide?",50,Short Answer,Identify all of the following three statements that are true regarding motion in polar coordinates but NOT in Cartesian coordinates: 1) Unit vectors vary with position; 2) Unit vectors have nonzero time derivatives; 3) Unit vectors are not always orthogonal to each other.,1 AND 2,SBST
Earth and Space,Short Answer,Rank the following three features of Saturn’s rings from outermost to innermost: 1) Cassini division; 2) Encke gap; 3) C ring.,"2, 1, 3",Multiple Choice,Which of the following ocean currents is an eastern boundary current? W) Kuroshio current X) The Gulf stream Y) Brazil current Z) Benguela current,Z) BENGUELA CURRENT,SBST
Chemistry,Short Answer,"A photoelectron spectrum of an unknown element displays only three peaks, all of which have the same amplitude. What element is most likely being investigated?",CARBON,Multiple Choice,Treating a primary alcohol with two equivalents of pyridinium chlorochromate yields which of the following functional groups as the major product? W) Ester X) Carboxylic acid Y) Aldehyde Z) Ketone,Y) ALDEHYDE,SBST
