category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
ASTRONOMY,Short Answer,What are the 3 general layers of the Sun=92s atmosphere from INNERMOST to O=UTERMOST?,Photosphere; chromosphere; corona,Multiple Choice,What would happen in the mid-northern latitudes if the tilt of the Earth=92=s axis decreased by 15 degrees:        W) warmer summers and warmer winters         X) cooler summers and cooler winters         Y) cooler summers and warmer winters         Z) colder summers and colder winters,Y) cooler summers and warmer winters,SciBowlDB
ASTRONOMY,Multiple Choice,Which of the following positions is an inferior planet most likely in if it is seen just after sunset:         W) opposition         X) superior conjunction         Y) greatest eastern elongation         Z) greatest western elongation,Y) greatest eastern elongation,Multiple Choice,Which of the following is closest to the range for the Balmer series:         W) microwave         X) infrared through UV         Y) UV to soft x-ray         Z) visible light to UV,Z) visible light to UV,SciBowlDB
ASTRONOMY,Multiple Choice,"Why did ancient Greek astronomers ascribe the term ""planet"" to certain celestial objects?        W) they shined very brightly         X) they wandered in their paths through the heavens         Y) they were believed to be the home of the gods         Z) they did not twinkle",X) they wandered in their paths through the heavens,Short Answer,What kind of celestial bodies have cores that consist primarily of neutral particles in a superfluid state and are thought to have evolved from stars with masses morethan about 1.4 times the Chandrasekhar limit?,Neutron Stars (Do Not Accept: Pulsar),SciBowlDB
ASTRONOMY,Multiple Choice,Which of the following is NOT true:         W) the core of a red supergiant is hotter than the core of a main sequence K-type star         X) helium flash is something that occurs in red giant stars         Y) the Pleiades is an open star cluster         Z) there is more lithium than carbon in the universe,Z) there is more lithium than carbon in the universe,Short Answer,What 2 characteristics of Uranus are most commonly noted as the reasons why Uranus was not discovered until the late 1700’s?,Apparent Magnitude; Orbital Period ( Accept: Brightness Or,SciBowlDB
ASTRONOMY,Short Answer,What specific class of stars was discovered by Henrietta Leavitt to have special properties that allowed it to be used in measuring long astronomical distances?,Cepheid Variables,Multiple Choice,Which of the following BEST describes where the zodiacal light is brightest to a stargazer at mid-northern latitudes:         W) within about 20 degrees of the ecliptic         X) at the western horizon at sunrise         Y) at right angles to the Milky Way         Z) parallel with the Milky Way,W) within about 20 degrees of the ecliptic,SciBowlDB
ASTRONOMY,Multiple Choice,"The BEST explanation of why population I (read as: one) stars have a higher proportion of elements heavier than helium than population II ( read as: two) stars, is because Population I stars are:         W) younger than population II stars         X) older than population II stars         Y) usually closer to planetary nebula than population II stars         Z) often found near H-I (read as: H, one) regions",W) younger than population II stars,Multiple Choice,"If a star is seen just above the eastern horizon at sunset, where would it most likely be found just before the following sunrise:         W) just above the eastern horizon         X) half-way up in the eastern sky         Y) low in the western sky         Z) directly overhead",Y) low in the western sky,SciBowlDB
ASTRONOMY,Multiple Choice,Which of the following eyepieces is a modified Ramsden eyepiece with an achromatic lens:        W) Huygens         X) orthoscopic         Y) Kellner         Z) Erfle,Y) Kellner,Short Answer,"According to Kepler&#39;s second Law of planetary motion, in which season in North America does the Earth currently move the fastest in its orbit about the Sun?",Winter,SciBowlDB
ASTRONOMY,Multiple Choice,Which of the following best describes the hydrogen spectral line strength for an A-type star of about 3 solar masses:         W) missing         X) weak         Y) medium         Z) strong,Z) strong,Multiple Choice,Which of the following BEST describes the zenith:        W) the point in the sky that is at 180 degrees of inclination to the horizon         X) 90 degrees opposite to the nadir         Y) the opposite position on the ecliptic to an observer         Z) the point on the celestial sphere directly overhead of an observer,Z) the point on the celestial sphere directly overhead of an observer,SciBowlDB
ASTRONOMY,Short Answer,"Although you might expect this planet to be visible to the unaided eye because of its maximum apparent magnitude value of about +5.8, what planet isunlikely to be seen by most stargazers since it requires nearly ideal viewing conditions?",Uranus,Multiple Choice,"When binary stars are made of a main sequence star and a compact white dwarf, as long as the white dwarf’s mass remains below 1.4 solar masses then the gas falling into the white dwarf is believed to often result in a:        W) supernova         X) nova         Y) pulsar         Z) quasar",X) nova,SciBowlDB
ASTRONOMY,Short Answer,In what region of the electromagnetic spectrum is a supernova most commonly detected?,Ultraviolet (accept: uv),Short Answer,Which one of the Gas Giant planets emits the LEAST amount of energy?,Uranus,SciBowlDB
ASTRONOMY,Multiple Choice,"If an astronomer photographed a massive cloud of ionized hydrogen in space that was emitting all of the Balmer wavelengths, what color would it typically appear to us:        W) white         X) green         Y) pink         Z) blue",Y) pink,Short Answer,"With reference to the Sun’s position in the sky, when does a full Moon set?",When the sun rises,SciBowlDB
ASTRONOMY,Short Answer,"Giving your answer in decimal form, what would the ""Z"" value be if a distant celestial object were shifted towards longer wavelengths by 40% of the originalwavelength?",0.4,Short Answer,"What does the acronym DBCS, a language script that requires two bytes to represent a character, stand for?",Double-Byte Character Sets,SciBowlDB
ASTRONOMY,Multiple Choice,Which of the following is LEAST accurate:        W) magnetic fields can be strongly amplified when 2 neutron stars merge         X) Saturn’s moon Titan has been found to have large dunes         Y) hydrogen and nitrogen isotopes have been found in organic matter of primitive meteorites         Z) interplanetary dust particles are typically nitrogen-rich and carbon-poor,Z) interplanetary dust particles are typically nitrogen-rich and carbon-poor,Short Answer,Name all of the following 4 celestial objects that are typically considered minor planets: Ceres; Titan; Mercury; Juno,Ceres and juno,SciBowlDB
ASTRONOMY,Multiple Choice,What is the approximate age of our sun?       W) 1 billion years         X) 2 billion years         Y) 5 billion years         Z) 20 billion years,Y) 5 billion years,Multiple Choice,Which of the following objects is most likely to have a very large redshift?       W) neutron star         X) nova         Y) quasar         Z) supernova,Y) quasar,SciBowlDB
ASTRONOMY,Multiple Choice,Which type of star is maintained by the pressure of an electron gas?       W) Main Sequence Star         X) White Dwarf         Y) Neutron Star         Z) Black Hole,X) White Dwarf,Multiple Choice,The age of the Universe in billions of years is approximately       W) 500         X) 3.5         Y) 14         Z) 1000,Y) 14,SciBowlDB
ASTRONOMY,Multiple Choice,Ishtar Terra and Aphrodite Terra are the two &quot;continents&quot; of        W) Venus         X) Mars          Y) Saturn         Z) Mercury,W) Venus,Multiple Choice,"Who last set foot on the moon, and when did this occur?       W) Harrison Schmitt, December 14th, 1972         X) Edgar Mitchell, February 5th, 1971         Y) John Young, April 21st, 1972         Z) David Scott, July 30th, 1971","W) Harrison Schmitt, December 14th, 1972",SciBowlDB
ASTRONOMY,Multiple Choice,Which of these is not an important way in which the lunar maria differ from the highlands.       W) The maria are younger         X) The maria are lighter in color         Y) The maria are denser         Z) The maria are less heavely cratered,X) The maria are lighter in color,Multiple Choice,The radius of Earth was first measured by...       W) Eratosthenes         X) Galileo         Y) Anaxagoras          Z) Archimedes,W) Eratosthenes,SciBowlDB
